"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"12617","Joshua Crane2","67","0","Michigan","US","1416","13","0","3","5","0","29","3","2","31","1","10","280638"
"12618","Tevfik Selim Kain","67","0","International Club","TR","2097","13","0","4","0","0","38","3","1","36","0","14","488334"
"12619","Elijah Drew Gracia","67","0","Texas","US","2543","14","0","1","0","0","5","2","1","12","0","20","244176"
"12620","Cristo Alejandro","67","0","Iberia","ES","2023","14","0","3","0","0","5","3","1","25","0","13","500082"
"12621","Aaron Waller","67","0","Midwest","US","1324","14","0","3","0","0","14","5","3","31","0","12","207955"
"12622","Flavio Koch","67","0","Brazil","BR","2593","14","0","3","0","0","19","3","1","18","0","10","229644"
"12623","Kaj Carlson2","67","0","Finland","FI","549","14","0","9","0","0","19","9","4","67","0","14","370566"
"12624","Kyle Ridley2","67","0","Australia/NZ","AU","3930","15","0","2","0","0","3","2","1","24","0","16","412022"
"12625","Adam Bailey4","67","0","UK and I","GB","1668","15","0","3","0","0","12","4","3","15","0","11","341023"
"12626","Emre Ozdemir","67","0","International Club","TR","1306","15","0","4","0","0","28","5","3","30","0","13","521726"
"12627","Justin Koch","67","0","New York","US","1103","15","0","6","0","0","31","5","3","62","0","15","508869"
"12628","Jorge Romero","67","0","Iberia","ES","2298","16","0","2","0","0","21","2","1","22","0","17","209934"
"12629","MR B smithers","66","0","UK and I","IE","1076","10","1","5","14","1","31","6","1","51","1","7","440429"
"12630","Josep Escriva","66","0","Iberia","ES","1283","13","2","8","9","0","39","4","1","63","0","7","616039"
"12631","Luke H Nelson","66","0","New Jersey","US","1587","11","1","5","0","0","26","3","1","40","0","8","369150"
"12632","Changwen Zhou","66","0","Asia","CN","1961","12","1","5","0","0","29","5","1","11","0","4","425378"
"12633","Bryan Brown6","66","0","Northwest","US","903","14","1","7","0","0","41","6","2","64","0","11","621198"
"12634","Joseph Moore10","66","0","Texas","US","1076","12","0","10","0","0","38","6","4","105","0","12","546426"
"12635","Javi Imbernon","66","0","Iberia","ES","1325","9","5","12","0","0","64","6","1","121","0","7","417169"
"12636","Zak Hudsoj","66","0","Australia/NZ","AU","737","8","3","5","27","2","13","8","1","75","0","11","305448"
"12637","Tomas Sulyok","66","0","Australia/NZ","AU","1064","7","3","5","11","1","22","8","2","40","2","5","472714"
"12638","Ryan Nicholson2","66","0","Northwest","US","1701","8","2","5","6","1","29","6","2","41","0","9","562076"
"12639","Devon Chase","66","0","Michigan","US","957","7","1","2","3","1","11","7","2","15","0","12","556841"
"12640","John Miller","66","0","New England","US","1460","5","3","3","0","0","12","4","1","9","0","12","31855"
"12641","Jonas Holste","66","0","DE-AT-CH","DE","1292","10","3","8","0","0","46","5","1","63","0","12","458164"
"12642","Gabe Ramos","66","0","Canada","CA","1433","5","2","3","0","0","22","5","1","27","0","10","549840"
"12643","Jonathan Burt","66","0","West","US","777","9","2","4","0","0","14","9","2","64","0","11","153384"
"12644","Justin Ruian","66","0","Northwest","US","1495","10","2","4","0","0","13","4","1","48","0","5","629309"
"12645","Ronnie Osmer","66","0","Mid-South","US","1444","2","1","1","7","0","5","6","1","14","0","5","80256"
"12646","Rodrigo Ribas2","66","0","Brazil","BR","1331","3","1","1","0","0","7","6","1","12","0","2","340497"
"12647","Andrew Thompson8","66","0","UK and I","GB","1316","3","1","1","0","0","8","6","1","11","0","7","550363"
"12648","Michal Ku?era","66","0","Central-Eastern Europe","CZ","1425","4","1","1","0","0","5","5","1","25","0","5","396732"
"12649","Wilson Bibbo2","66","0","Brazil","BR","1374","5","1","1","0","0","1","6","1","25","0","6","554928"
"12650","Sherfil Louisy","66","0","Florida","US","1514","5","1","1","0","0","5","5","1","11","0","5","383983"
"12651","Trevor Frank2","66","0","Midwest","US","1285","5","1","1","0","0","6","6","1","10","0","11","248354"
"12652","Michael Lara","66","0","Northwest","US","1533","6","1","2","0","0","9","4","1","6","1","3","165911"
"12653","Gaetan Soen","66","0","Canada","CA","1286","7","1","3","0","0","22","6","1","27","0","8","618507"
"12654","Carlo Di Bernardo","66","0","Canada","CA","1412","8","1","2","0","0","7","5","1","18","0","10","622848"
"12655","Matthew Bloom","66","0","California Club","US","1322","10","1","3","0","0","4","7","1","30","0","15","602289"
"12656","Tomasz Urbaniak","66","0","Central-Eastern Europe","PL","1446","10","1","2","0","0","10","5","1","16","0","11","430119"
"12657","Connor Porter","66","0","UK and I","GB","1174","11","1","2","0","0","3","6","2","3","0","19","599364"
"12658","Sergio Flores2","66","0","Iberia","AD","1181","11","1","2","0","0","6","6","1","9","0","4","555230"
"12659","Diego Vilchis","66","0","Mexico","MX","737","11","1","8","0","0","34","8","2","69","0","11","159448"
"12660","Guillaume Peton","66","0","France","FR","1302","11","1","6","4","0","44","6","2","66","1","7","402398"
"12661","Patrick Greiss","66","0","Italy","IT","875","13","1","5","0","0","7","7","2","23","0","11","637495"
"12662","Chris Radisich","66","0","Pennsylvania","US","1767","6","0","1","0","0","0","3","1","14","0","3","201095"
"12663","Holger Fetting","66","0","DE-AT-CH","DE","1803","6","0","1","0","0","0","4","1","12","0","7","415340"
"12664","Jason Ouellette","66","0","Mid-South","US","1649","6","0","1","0","0","0","5","1","3","0","7","550553"
"12665","Bigby Lucas","66","0","Mexico","MX","1558","6","0","1","0","0","4","4","1","11","0","6","421346"
"12666","Brandon Dagostino","66","0","UK and I","GB","1527","6","0","1","0","0","5","4","1","12","0","9","461379"
"12667","Mickey Chu","66","0","Illinois","US","1484","6","0","1","0","0","6","4","1","10","0","4","359497"
"12668","Jakub Krafek2","66","0","Central-Eastern Europe","CZ","1820","7","0","1","0","0","0","4","1","10","0","11","396204"
"12669","Robby De Bie","66","0","Benelux","BE","2005","7","0","1","0","0","2","3","1","25","0","9","579329"
"12670","Sergio da Silva Estevam","66","0","DE-AT-CH","DE","1513","7","0","1","0","0","5","4","1","10","0","8","347062"
"12671","Jerrit Will","66","0","DE-AT-CH","DE","1668","7","0","1","0","0","8","4","1","14","0","8","602833"
"12672","Martin Heidenreich2","66","0","DE-AT-CH","DE","1422","8","0","3","0","0","0","5","1","30","0","10","436331"
"12673","Charis Felton","66","0","Pennsylvania","US","997","8","0","2","0","0","7","7","2","36","0","13","179046"
"12674","Mark Enguerra","66","0","Florida","US","903","8","0","2","0","0","7","8","2","21","0","16","284940"
"12675","Adrian Serrano Ramirez","66","0","Iberia","ES","1720","8","0","1","0","0","7","3","1","11","0","18","589334"
"12676","Denis Tuia","66","0","Italy","IT","1734","9","0","1","0","0","1","3","1","14","0","11","420694"
"12677","Kike Mengual","66","0","Iberia","ES","1886","9","0","1","0","0","2","3","1","11","0","6","387476"
"12678","Nacho Parodi2","66","0","Hispanoamérica","UY","1789","9","0","3","0","0","21","3","1","36","0","12","565325"
"12679","Jim Kleinsasser","66","0","Midwest","US","1983","10","0","1","0","0","11","3","1","9","0","9","528889"
"12680","Roger D. Graham III","66","0","New York","US","2132","10","0","2","0","0","12","3","1","24","0","16","419892"
"12681","Mario Ramalhoso","66","0","Iberia","ES","1547","10","0","2","0","0","18","4","1","18","0","12","369456"
"12682","Iiro Kauppinen","66","0","Finland","FI","3073","11","0","1","0","0","4","2","1","12","0","13","509296"
"12683","Scott Nehlawi","66","0","Canada","CA","1883","11","0","2","0","0","4","3","1","24","0","16","546350"
"12684","Markus Krebs","66","0","DE-AT-CH","DE","1741","11","0","5","0","0","32","3","1","39","0","12","640680"
"12685","Sunny Chami","66","0","France","FR","1498","12","0","2","0","0","4","4","1","14","0","10","515815"
"12686","Luis Callejo JR","66","0","Mexico","MX","406","12","0","4","0","0","6","9","3","26","0","17","509018"
"12687","Alexander Nolden","66","0","Midwest","US","477","12","0","4","0","0","10","10","4","28","0","15","581071"
"12688","Michael T Marshall","66","0","Virginias","US","1729","12","0","2","0","0","12","3","1","19","0","10","356143"
"12689","Michael Poole","66","0","UK and I","GB","1577","12","0","2","0","0","13","7","2","26","0","17","361422"
"12690","Sylvain Mirlaud","66","0","France","FR","1051","12","0","4","0","0","14","6","2","48","0","10","84275"
"12691","Rui Filipe Mendes Pnheiro","66","0","DE-AT-CH","CH","1626","12","0","2","0","0","15","5","2","35","0","9","515776"
"12692","Dustin Bolgrihn","66","0","Georgia","US","1289","12","0","3","0","0","16","4","2","32","0","16","35224"
"12693","Marcel Kiefer2","66","0","DE-AT-CH","CH","1564","12","0","3","0","0","17","3","2","29","0","14","375364"
"12694","Jose Polho","66","0","Iberia","PT","2193","12","0","1","0","0","18","2","1","11","0","14","462930"
"12695","Thiago Fernandes","66","0","New Jersey","US","1320","12","0","3","0","0","21","5","2","25","0","7","480868"
"12696","Zac Crichton","66","0","Australia/NZ","AU","2813","13","0","2","0","0","4","2","1","18","0","16","176274"
"12697","Liam Milner2","66","0","Australia/NZ","AU","3115","13","0","1","0","0","4","2","1","12","0","19","403453"
"12698","Aitor Iglesias","66","0","Iberia","HK","2031","13","0","2","0","0","4","2","1","14","0","15","569598"
"12699","Javi Morilla","66","0","Iberia","ES","1495","13","0","2","0","0","6","4","1","13","0","10","145580"
"12700","C Michael Parker","66","0","California Club","US","2930","13","0","3","0","0","9","2","1","36","0","12","256453"
"12701","Nicolas Berkhoff","66","0","Hispanoamérica","CL","1442","13","0","2","0","0","9","5","2","15","0","13","543881"
"12702","Justin Chase","66","0","Florida","US","917","13","0","3","0","0","14","5","3","37","0","14","35941"
"12703","Paolo Antinori","66","0","Italy","IT","2128","13","0","3","0","0","16","3","1","9","0","17","507864"
"12704","Takashi Shindoi","66","0","Japan","JP","2261","14","0","2","0","0","3","2","2","22","0","15","393592"
"12705","Rafael Lesny","66","0","DE-AT-CH","DE","2341","14","0","3","0","0","5","4","3","33","0","14","514441"
"12706","Adilson Junior","66","0","Brazil","BR","3013","14","0","1","0","0","7","2","1","9","0","13","414058"
"12707","Vlad Stanoiu","66","0","Canada","CA","1573","14","0","4","0","0","11","4","2","57","0","14","590047"
"12708","Adrian Flores","66","0","Iberia","ES","1990","14","0","2","0","0","12","3","2","9","0","10","425015"
"12709","Felipe Drugovich","66","0","Brazil","BR","5989","14","0","1","0","0","13","1","1","13","0","7","311054"
"12710","Daniel Hall2","66","0","Australia/NZ","AU","2503","14","0","2","0","0","15","2","1","16","0","15","118014"
"12711","Jamie Reeves","66","0","UK and I","GB","2029","14","0","3","0","0","15","3","1","25","0","18","359923"
"12712","Alberto Torresani2","66","0","Italy","IT","2038","14","0","3","0","0","15","4","1","42","0","12","411949"
"12713","Karl Kuekes","66","0","Carolina","US","1500","14","0","3","0","0","25","4","3","28","0","8","477426"
"12714","Greg Ervin2","66","0","West","US","1394","14","0","3","0","0","26","4","3","14","0","12","453767"
"12715","Clinton McDonell","66","0","Australia/NZ","AU","1803","14","0","3","0","0","32","4","3","35","0","10","594570"
"12716","Tom Snyder2","66","0","Midwest","US","1276","14","0","6","0","0","40","5","2","48","0","18","416130"
"12717","Robin Matschke","66","0","DE-AT-CH","DE","1655","15","0","3","0","0","15","3","2","38","0","14","410168"
"12718","Andrés Bertoni","66","0","Hispanoamérica","UY","5223","15","0","1","0","0","16","1","1","12","0","14","282380"
"12719","Shannon Williams2","66","0","Australia/NZ","AU","1131","15","0","4","0","0","23","6","3","40","0","10","408033"
"12720","Joe Vaz","66","0","Iberia","PT","2980","15","0","3","0","0","23","2","1","22","0","16","511173"
"12721","Laszlo Fejszak","66","0","Central-Eastern Europe","HU","1588","15","0","6","0","0","55","4","2","46","0","9","469284"
"12722","Paul H Rogers","66","0","Asia","TH","1546","16","0","4","0","0","16","3","2","19","0","16","114726"
"12723","Chase Marsden","66","0","Midwest","US","2147","16","0","4","0","0","17","3","2","33","0","15","18480"
"12724","Maximiliano Chiavon","66","0","Hispanoamérica","AR","1754","16","0","9","0","0","26","4","3","52","0","18","326138"
"12725","Dario Miragaia","65","0","Brazil","BR","994","10","2","6","2","1","12","7","2","50","0","8","322612"
"12726","Diego Vangeneugden","65","0","Benelux","BE","1401","12","1","8","2","0","47","4","1","85","0","13","433808"
"12727","Tano Neumann","65","0","DE-AT-CH","DE","1549","13","1","6","0","0","30","4","1","61","1","8","391323"
"12728","Dustin knisely2","65","0","Pennsylvania","US","1237","7","11","19","99","11","61","4","1","123","11","3","524305"
"12729","Ryan Humfrey","65","0","Australia/NZ","AU","1157","5","3","4","22","1","28","8","2","57","2","4","518097"
"12730","Michael Fischer3","65","0","DE-AT-CH","DE","1207","1","1","1","9","1","5","7","1","9","0","3","334598"
"12731","Owen A Morgan","65","0","UK and I","GB","1008","9","1","2","8","1","6","7","2","17","1","7","249962"
"12732","A.Gunes Karasu","65","0","International Club","TR","1848","9","1","2","8","1","9","5","1","11","0","3","609328"
"12733","George Teixeira","65","0","Northwest","US","1192","10","3","15","0","0","49","8","2","46","0","9","477403"
"12734","Noah Naujokat","65","0","DE-AT-CH","DE","1329","5","2","2","7","0","21","5","1","18","0","3","369422"
"12735","Michel Khoury2","65","0","Brazil","BR","1350","7","2","3","15","0","9","5","1","62","0","3","170764"
"12736","Satoshi Sumita","65","0","Japan","JP","1380","9","2","4","5","0","17","5","1","37","1","5","246502"
"12737","Glenn Jones2","65","0","Australia/NZ","AU","1113","2","1","1","0","0","1","7","1","12","0","9","464299"
"12738","Brett Okeeffe","65","0","Australia/NZ","AU","1197","3","1","1","8","0","7","6","1","11","1","1","285124"
"12739","Jos Remmerde","65","0","Benelux","NL","1197","4","1","2","0","0","2","7","1","23","0","7","394064"
"12740","Doug Arnett","65","0","Mid-South","US","1431","4","1","1","0","0","4","5","1","11","0","12","20974"
"12741","Gareth Hayes","65","0","Northwest","US","1510","4","1","1","0","0","6","5","1","3","0","18","483981"
"12742","Samuel Hass","65","0","DE-AT-CH","DE","1375","5","1","1","0","0","0","5","1","14","0","5","511270"
"12743","David Robidas","65","0","Florida","US","1457","5","1","1","0","0","0","6","1","11","0","3","578013"
"12744","Glenn Wiltse","65","0","Michigan","US","1482","5","1","1","0","0","2","4","1","10","0","5","385220"
"12745","Ian Evans","65","0","UK and I","GB","1431","5","1","1","0","0","3","5","1","10","0","9","318715"
"12746","Filip Polívka","65","0","Central-Eastern Europe","CZ","1415","5","1","2","0","0","5","5","1","50","0","6","503444"
"12747","Igor Rej","65","0","Central-Eastern Europe","PL","1495","5","1","1","0","0","5","5","1","14","0","8","631470"
"12748","David GUILLARD","65","0","France","FR","1626","5","1","1","0","0","6","5","1","14","0","4","430230"
"12749","James Lafferty","65","0","Canada","CA","1488","5","1","1","0","0","7","5","1","25","0","7","573367"
"12750","Pablo Varela","65","0","Iberia","ES","1387","6","1","2","0","0","7","5","1","6","0","6","244937"
"12751","Paul B Foster","65","0","Florida","US","1079","9","1","2","0","0","11","7","2","20","0","11","468532"
"12752","Alex dos Santos","65","0","Georgia","US","1386","9","1","3","0","0","20","4","1","27","0","14","176564"
"12753","Rui Sá","65","0","Iberia","PT","1341","9","1","5","0","0","34","5","1","13","0","14","305729"
"12754","David Lopez9","65","0","Benelux","NL","1267","10","1","4","0","0","16","6","1","82","0","11","393875"
"12755","Carl Portes2","65","0","New England","US","1386","11","1","2","0","0","9","5","2","12","0","9","582592"
"12756","Ricky Jennings2","65","0","UK and I","GB","1485","11","1","2","0","0","12","6","1","28","0","14","512440"
"12757","Chris Hallam","65","0","UK and I","GB","990","11","1","5","0","0","29","7","3","19","0","13","561442"
"12758","Cole Jordan","65","0","Ohio","US","1465","11","1","6","0","0","47","4","2","51","0","7","617177"
